"Date","Region","Industry","UOM","Employment"
"2017-03","Nunavut","Construction [23]","Persons",942
"2017-03","Nunavut","Service producing industries [41-91N]","Persons",13701
"2017-03","Nunavut","Trade [41-45N]","Persons",1824
"2017-03","Nunavut","Wholesale trade [41]","Persons",63
"2017-03","Nunavut","Retail trade [44-45]","Persons",1761
"2017-03","Nunavut","Transportation and warehousing [48-49]","Persons",993
"2017-03","Nunavut","Information and cultural industries [51]","Persons",107
"2017-03","Nunavut","Finance and insurance [52]","Persons",219
"2017-03","Nunavut","Real estate and rental and leasing [53]","Persons",807
"2017-03","Nunavut","Professional, scientific and technical services [54]","Persons",230
"2017-03","Nunavut","Management of companies and enterprises [55]","Persons",76
"2017-03","Nunavut","Administrative and support, waste management and remediation services [56]","Persons",412
"2017-03","Nunavut","Educational services [61]","Persons",787
"2017-03","Nunavut","Health care and social assistance [62]","Persons",1034
"2017-03","Nunavut","Arts, entertainment and recreation [71]","Persons",92
"2017-03","Nunavut","Accommodation and food services [72]","Persons",604
"2017-03","Nunavut","Other services (except public administration) [81]","Persons",311
"2017-03","Nunavut","Public administration [91]","Persons",6203
"2017-04","Canada","Industrial aggregate including unclassified businesses [00-91N]","Persons",16203412
"2017-04","Canada","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",15893736
"2017-04","Canada","Goods producing industries [11-33N]","Persons",2847862
"2017-04","Canada","Forestry, logging and support [11N]","Persons",39175
"2017-04","Canada","Mining, quarrying, and oil and gas extraction [21]","Persons",198432
"2017-04","Canada","Utilities [22]","Persons",119284
"2017-04","Canada","Construction [23]","Persons",990716
"2017-04","Canada","Manufacturing [31-33]","Persons",1500255
"2017-04","Canada","Non-durable goods [311N]","Persons",615880
"2017-04","Canada","Durable goods [321N]","Persons",884375
"2017-04","Canada","Service producing industries [41-91N]","Persons",13045874
"2017-04","Canada","Trade [41-45N]","Persons",2726495
"2017-04","Canada","Wholesale trade [41]","Persons",779938
"2017-04","Canada","Retail trade [44-45]","Persons",1946557
"2017-04","Canada","Transportation and warehousing [48-49]","Persons",735459
"2017-04","Canada","Information and cultural industries [51]","Persons",360338
"2017-04","Canada","Finance and insurance [52]","Persons",722476
"2017-04","Canada","Real estate and rental and leasing [53]","Persons",292875
"2017-04","Canada","Professional, scientific and technical services [54]","Persons",885217
"2017-04","Canada","Management of companies and enterprises [55]","Persons",96789
"2017-04","Canada","Administrative and support, waste management and remediation services [56]","Persons",812089
"2017-04","Canada","Educational services [61]","Persons",1268846
"2017-04","Canada","Health care and social assistance [62]","Persons",1943851
"2017-04","Canada","Arts, entertainment and recreation [71]","Persons",292331
"2017-04","Canada","Accommodation and food services [72]","Persons",1295244
"2017-04","Canada","Other services (except public administration) [81]","Persons",537976
"2017-04","Canada","Public administration [91]","Persons",1075889
"2017-04","Newfoundland and Labrador","Industrial aggregate including unclassified businesses [00-91N]","Persons",219804
"2017-04","Newfoundland and Labrador","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",213602
"2017-04","Newfoundland and Labrador","Goods producing industries [11-33N]","Persons",37626
"2017-04","Newfoundland and Labrador","Mining, quarrying, and oil and gas extraction [21]","Persons",5314
"2017-04","Newfoundland and Labrador","Construction [23]","Persons",18787
"2017-04","Newfoundland and Labrador","Manufacturing [31-33]","Persons",9787
"2017-04","Newfoundland and Labrador","Service producing industries [41-91N]","Persons",175976
"2017-04","Newfoundland and Labrador","Trade [41-45N]","Persons",36900
"2017-04","Newfoundland and Labrador","Wholesale trade [41]","Persons",6658
"2017-04","Newfoundland and Labrador","Retail trade [44-45]","Persons",30242
"2017-04","Newfoundland and Labrador","Transportation and warehousing [48-49]","Persons",10740
"2017-04","Newfoundland and Labrador","Information and cultural industries [51]","Persons",5393
"2017-04","Newfoundland and Labrador","Finance and insurance [52]","Persons",7418
"2017-04","Newfoundland and Labrador","Real estate and rental and leasing [53]","Persons",2534
"2017-04","Newfoundland and Labrador","Professional, scientific and technical services [54]","Persons",7664
"2017-04","Newfoundland and Labrador","Management of companies and enterprises [55]","Persons",1392
"2017-04","Newfoundland and Labrador","Administrative and support, waste management and remediation services [56]","Persons",5996
"2017-04","Newfoundland and Labrador","Educational services [61]","Persons",21147
"2017-04","Newfoundland and Labrador","Health care and social assistance [62]","Persons",32936
"2017-04","Newfoundland and Labrador","Arts, entertainment and recreation [71]","Persons",2301
"2017-04","Newfoundland and Labrador","Accommodation and food services [72]","Persons",16250
"2017-04","Newfoundland and Labrador","Other services (except public administration) [81]","Persons",6513
"2017-04","Newfoundland and Labrador","Public administration [91]","Persons",18792
"2017-04","Prince Edward Island","Industrial aggregate including unclassified businesses [00-91N]","Persons",65689
"2017-04","Prince Edward Island","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",64398
"2017-04","Prince Edward Island","Goods producing industries [11-33N]","Persons",9114
"2017-04","Prince Edward Island","Construction [23]","Persons",3643
"2017-04","Prince Edward Island","Manufacturing [31-33]","Persons",4899
"2017-04","Prince Edward Island","Service producing industries [41-91N]","Persons",55284
"2017-04","Prince Edward Island","Trade [41-45N]","Persons",11218
"2017-04","Prince Edward Island","Wholesale trade [41]","Persons",2457
"2017-04","Prince Edward Island","Retail trade [44-45]","Persons",8761
"2017-04","Prince Edward Island","Transportation and warehousing [48-49]","Persons",2673
"2017-04","Prince Edward Island","Information and cultural industries [51]","Persons",965
"2017-04","Prince Edward Island","Finance and insurance [52]","Persons",1885
"2017-04","Prince Edward Island","Real estate and rental and leasing [53]","Persons",838
"2017-04","Prince Edward Island","Professional, scientific and technical services [54]","Persons",1944
"2017-04","Prince Edward Island","Management of companies and enterprises [55]","Persons",112
"2017-04","Prince Edward Island","Administrative and support, waste management and remediation services [56]","Persons",3656
"2017-04","Prince Edward Island","Educational services [61]","Persons",5199
"2017-04","Prince Edward Island","Health care and social assistance [62]","Persons",9470
"2017-04","Prince Edward Island","Arts, entertainment and recreation [71]","Persons",1075
"2017-04","Prince Edward Island","Accommodation and food services [72]","Persons",6634
"2017-04","Prince Edward Island","Other services (except public administration) [81]","Persons",2009
"2017-04","Prince Edward Island","Public administration [91]","Persons",7605
"2017-04","Nova Scotia","Industrial aggregate including unclassified businesses [00-91N]","Persons",407088
"2017-04","Nova Scotia","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",401055
"2017-04","Nova Scotia","Goods producing industries [11-33N]","Persons",58845
"2017-04","Nova Scotia","Forestry, logging and support [11N]","Persons",875
"2017-04","Nova Scotia","Construction [23]","Persons",23718
"2017-04","Nova Scotia","Manufacturing [31-33]","Persons",30082
"2017-04","Nova Scotia","Service producing industries [41-91N]","Persons",342210
"2017-04","Nova Scotia","Trade [41-45N]","Persons",70146
"2017-04","Nova Scotia","Wholesale trade [41]","Persons",14183
"2017-04","Nova Scotia","Retail trade [44-45]","Persons",55963
"2017-04","Nova Scotia","Transportation and warehousing [48-49]","Persons",16863
"2017-04","Nova Scotia","Information and cultural industries [51]","Persons",9057
"2017-04","Nova Scotia","Finance and insurance [52]","Persons",17999
"2017-04","Nova Scotia","Real estate and rental and leasing [53]","Persons",6024
"2017-04","Nova Scotia","Professional, scientific and technical services [54]","Persons",15701
"2017-04","Nova Scotia","Management of companies and enterprises [55]","Persons",1851
"2017-04","Nova Scotia","Administrative and support, waste management and remediation services [56]","Persons",19285
"2017-04","Nova Scotia","Educational services [61]","Persons",38272
"2017-04","Nova Scotia","Health care and social assistance [62]","Persons",64059
"2017-04","Nova Scotia","Arts, entertainment and recreation [71]","Persons",5188
"2017-04","Nova Scotia","Accommodation and food services [72]","Persons",31110
"2017-04","Nova Scotia","Other services (except public administration) [81]","Persons",12157
"2017-04","Nova Scotia","Public administration [91]","Persons",34498
"2017-04","New Brunswick","Industrial aggregate including unclassified businesses [00-91N]","Persons",311211
"2017-04","New Brunswick","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",305293
"2017-04","New Brunswick","Goods producing industries [11-33N]","Persons",54731
"2017-04","New Brunswick","Forestry, logging and support [11N]","Persons",2547
"2017-04","New Brunswick","Construction [23]","Persons",18938
"2017-04","New Brunswick","Manufacturing [31-33]","Persons",28800
"2017-04","New Brunswick","Service producing industries [41-91N]","Persons",250562
"2017-04","New Brunswick","Trade [41-45N]","Persons",54330
"2017-04","New Brunswick","Wholesale trade [41]","Persons",9968
"2017-04","New Brunswick","Retail trade [44-45]","Persons",44362
"2017-04","New Brunswick","Transportation and warehousing [48-49]","Persons",16038
"2017-04","New Brunswick","Information and cultural industries [51]","Persons",6437
"2017-04","New Brunswick","Finance and insurance [52]","Persons",14210
"2017-04","New Brunswick","Real estate and rental and leasing [53]","Persons",4436
"2017-04","New Brunswick","Professional, scientific and technical services [54]","Persons",10699
"2017-04","New Brunswick","Management of companies and enterprises [55]","Persons",1167
"2017-04","New Brunswick","Administrative and support, waste management and remediation services [56]","Persons",15065
"2017-04","New Brunswick","Educational services [61]","Persons",20045
"2017-04","New Brunswick","Health care and social assistance [62]","Persons",44509
"2017-04","New Brunswick","Arts, entertainment and recreation [71]","Persons",4137
